facility_name,orgUnit,orgUnit_level,dataElement_name,dataElement_code,dataElement,dx_type,period,value,County,Subcounty,Ward,uid_record,Latitude,Longitude
amboseli serena lodge clinic,lzqEuB4Uo5M,5,Brucellosis,,nb9cfWgxYFc,dataElement,202506,1,kajiado county,loitokitok sub county,Entonet/Lenkism Ward,lzqEuB4Uo5M_nb9cfWgxYFc_202506,-2.70725,37.26451
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202201,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202201,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202201,166,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202201,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,Brucellosis,,nb9cfWgxYFc,dataElement,202202,3,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_nb9cfWgxYFc_202202,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202203,3,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202203,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202203,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_syjjPqXbjTm_202203,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202203,151,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202203,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202204,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202204,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202204,149,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202204,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,Brucellosis,,nb9cfWgxYFc,dataElement,202205,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_nb9cfWgxYFc_202205,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202205,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202205,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202205,148,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202205,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202206,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202206,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202206,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202206,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202206,151,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202206,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202207,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202207,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202207,152,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202207,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202208,16,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202208,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202208,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202208,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202208,148,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202208,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202209,79,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202209,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202209,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202209,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202209,271,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202209,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202209,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_sTjfhcH5iXK_202209,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202210,80,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202210,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202210,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_syjjPqXbjTm_202210,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202210,140,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202210,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202211,88,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202211,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 ANC Client given Iron,,QgjmGMoIcGu,dataElement,202211,54,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_QgjmGMoIcGu_202211,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202211,156,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202211,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202212,98,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202212,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202301,86,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202301,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202301,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202301,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202301,142,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202301,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202302,65,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202302,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202302,135,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202302,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202302,135,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_sTjfhcH5iXK_202302,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202303,106,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202303,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202303,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202303,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202303,152,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202303,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202304,83,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202304,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202304,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202304,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202304,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_syjjPqXbjTm_202304,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202304,165,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202304,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202305,77,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202305,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202305,3,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202305,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202305,126,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202305,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202306,53,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202306,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202306,3,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202306,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Low Birth Weight <2500gms,,syjjPqXbjTm,dataElement,202306,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_syjjPqXbjTm_202306,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202306,9,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202306,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202306,132,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202306,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202307,37,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202307,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202307,129,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202307,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202308,53,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202308,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202308,4,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202308,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202308,107,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202308,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202309,35,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202309,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202309,8,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202309,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202309,106,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202309,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202310,40,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202310,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202310,3,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202310,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202310,117,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202310,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202311,56,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202311,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202311,130,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202311,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202312,49,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202312,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202312,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202312,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202312,3,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202312,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202312,92,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202312,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202312,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_sTjfhcH5iXK_202312,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,Brucellosis,,nb9cfWgxYFc,dataElement,202401,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_nb9cfWgxYFc_202401,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202401,77,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202401,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202401,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202401,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202401,7,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202401,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202401,87,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202401,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202401,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_sTjfhcH5iXK_202401,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,Brucellosis,,nb9cfWgxYFc,dataElement,202402,4,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_nb9cfWgxYFc_202402,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202402,69,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202402,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202402,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202402,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202402,173,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202402,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202402,3,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_sTjfhcH5iXK_202402,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202403,70,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202403,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202403,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202403,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202403,9,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202403,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202403,114,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202403,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202404,37,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202404,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202404,6,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202404,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202404,4,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202404,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202404,94,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202404,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202404,1,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_sTjfhcH5iXK_202404,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202405,50,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202405,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202405,6,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202405,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202405,11,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202405,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202405,164,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202405,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Severe (Red),,sTjfhcH5iXK,dataElement,202405,5,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_sTjfhcH5iXK_202405,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202406,28,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202406,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202406,4,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202406,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202406,98,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202406,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202407,19,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202407,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202407,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202407,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202407,11,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202407,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202407,116,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202407,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202408,56,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202408,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202408,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202408,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202408,123,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202408,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202409,26,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202409,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 Live birth,,UqKC1DJnymn,dataElement,202409,2,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_UqKC1DJnymn_202409,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Normal (Green),,BZbUjXynxfr,dataElement,202409,109,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_BZbUjXynxfr_202409,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,IDSR Malaria Cases,,aqtAtDtbywp,indicator,202410,35,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_aqtAtDtbywp_202410,-1.39401,36.76284
beacon of hope clinic,vG1iOKniT2c,5,MOH 711 MUAC 6 - 59 months Moderate (Yellow),,i2eE15DhmMB,dataElement,202410,8,kajiado county,kajiado north sub county,Nkaimurunya Ward,vG1iOKniT2c_i2eE15DhmMB_202410,-1.39401,36.76284
